doc_name,query,num_answer,answer
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q50 안전성정보의 의학적 평가자 자격
 '의약품 임상시험 안전성 정보관리 방법' 관련 의뢰자의 의학적 평가가 가능한 평가자는?
",1,['○ 의학적 평가자는 의학적 지식과 관련경험을 갖춘 자로서 임상의사가 적합할 것으로\n 판단됩니다.\n']
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q51 약물이상반응과 임상시험약의 인과관계 평가
 '의약품 임상시험 의뢰자의 안전성 정보 평가 시,
 1) 인과관계 평가 시, ‘unassessable‘의 ""관련성 있음""으로 구분 할 수 있나요?
 2) 약물이상반응과 임상약의 연관성에 대해 시험자는 인과관계가 있다고 판단하나,
 의뢰자의 인과관계 평가와 다른 경우 판단은 어떻게 해야 하나요?
",2,"['○ 의뢰자는 「의약품 등의 안전에 관한 규칙」별지 제77호 서식 중 약물이상반응과\n 의심되는 약물과의 관계를 ""관련성이 있음"" 또는 ""관련성이 없음""으로 구분하여\n 보고하기 위해 사전에 관련성에 대한 분류 기준 등을 명확히 정하여 관리해야 합니다.\n - 예를 들어 관련성 분류는 certain, probable, possible, unassessable은 ""관련성이\n 있음""으로, unlikely는 ""관련성 없음""으로 분류하여 평가될 수 있습니다.\n', '○ 인과관계 평가 시 시험자와 의뢰자의 의견이 다른 경우, 어느 한쪽이라도 의심되는\n 약물이상반응이라고 평가하였을 때 인과관계가 있는 것으로 결정하시면 됩니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q52 임상시험계획서에 따른 입원검사의 중대한 약물이상반응(sae) 판단 여부
 임상시험계획서에 따라 입원검사를 하는 임상시험의 경우와 같이 의학적이지 않은
 이유로 입원하여 진행하게 되면 이것을 반드시 sae로 보아야 하나요?
",1,['○ ‘의학적으로는 sae가 아닌데 환자가 편의를 위해 입원을 원하는 경우’는 임상시험용\n 의약품의 중대한 이상반응 대상에서 제외할 수 있습니다.\n']
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q53 susar 보고업무의 cro 위탁 가능 여부
 의뢰자는 임상시험 중 발생한 중대하고 예상하지 못한 모든 약물이상반응(susar)을
 식약처장에게 보고하여야 하는데 해당 업무를 cro에 위탁하여 진행할 수 있나요?
",1,"['○ 국내에서 임상시험계획승인을 받은 자가 임상시험 중 발생한 안전성정보 보고 관련\n 업무를 타 기관에 위탁하여 진행 가능하나, 약사법령이 정한 안전성 보고기한 준수\n 등 모든 관리 책임은 임상시험계획승인을 받은 자에게 있습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q54 해외 susar 보고 대상 여부
 국내 임상시험에서 사용하는 임상시험용의약품(ip)과 동일한 ip로 진행되는 해외 임상
 시험(다른 protocol)에서 수집된 susar에 대해서도 보고해야하나요?
",1,"['○ 「약사법」제34조, 「의약품 등의 안전에 관한 규칙」 제30조제1항제13호에 따라 임상시험\n 계획승인을 받은 자는 중대하고 예상하지 못한 약물이상반응이 발생한 경우에는 별표 4의\n 의약품임상시험관리기준 제8호러목에 따라 식약처장에게 보고하여야 합니다.\n - 국내에서 승인받은 임상시험계획서에서 사용되는 임상시험용의약품으로 해외에서\n 진행되는 다른 임상시험계획서에서 발생한 중대하고 예상하지 못한 약물이상반응\n 개별보고(susar)는 위 규정에 따른 식약처 보고대상에 해당되지 않습니다.\n - 다만, 동일한 임상시험용 의약품으로 임상시험(치료목적 사용 포함)을 사용하고 있는\n 연구자(의료인)에게 해당 정보를 신속히 제공하여 대상자 안전 조치를 취할 수 있도록\n 하는 것이 바람직합니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q55 식약처 승인 전 해외 발생 susar의 보고 대상 여부
 허가용 다국가 임상시험 진행 시 식약처 승인 전 해외 발생한 susar 보고해야 하나요?
",1,"['○ 중대하고 예상하지 못한 약물이상반응의 보고기간은 초회 보고를 기준으로 할 때,\n 식약처장으로부터 해당 임상시험계획의 승인을 받은 날부터 종료 보고 시까지 보고\n 하는 것을 원칙으로 하고 있습니다. 따라서, 해당 임상시험계획서의 식약처 승인일\n 이전에 해외에서 발생한 susar는 식약처 보고대상에 해당되지 않습니다.\n 9 임상시험 기본문서 관리\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q56 기본문서 관리
 임상시험 실시에 필요한 기본문서
",2,"['○ 임상시험 기본 문서는 시험의 수행과 그로부터 얻어진 자료의 질에 대해 개별적 또는\n 전체적인 평가가 가능하도록 해주는 문서를 의미합니다.\n', '○ 임상시험 기본문서는 「국제의약품규제조화위원회 임상시험관리기준(ich gcp)」 민원\n 인 안내서(‘20.7.22.)를 참고하시기 바랍니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q57 의뢰자의 임상시험 관련 문서 보관 책임
 의뢰자도 임상시험 문서 보관을 위한 보관책임자를 지정해야 하는지
",3,"['○ 의뢰자는 「의약품 등의 안전에 관한 규칙」 [별표 4] 제8호사목1) 및 제9호, 의약품 임\n 상시험 기본문서 관리에 관한 규정에 따라 기본문서 및 그 밖의 자료를 보관하여야 하\n 나, 의뢰자가 별도로 보관책임자를 정하도록 규정하고 있지는 아니합니다.\n', '○ 다만, 의약품 임상시험 기본문서 관리에 관한 규정 제3조제2항에 따라, 의뢰자 기본\n 문서를 보관하는 장소를 따로 준비하고, 이들 문서가 사고 등에 의해 조기에 파손\n 또는 분실되지 않도록 하여야 하므로, 의뢰자의 임상시험 관련 sop에 임상시험 기본\n 문서를 보관 및 관리하는 절차를 마련하고 이에 따라 보관 및 관리하는 것이 바람직\n 할 것이며, 책임소재를 분명하게 하기 위하여 보관책임자를 정하여 문서화하는 방법\n 도 바람직합니다.\n', '○ 참고로, 임상시험 실시기관의 경우, 「의약품 등의 안전에 관한 규칙」 [별표 4] 제5호\n 나목8)에 따라 임상시험실시기관의 장이 보관책임자를 정하여 제6호가목13) 및 제7\n 호자목6)에 따라 irb 및 시험책임자로부터 인계받은 기록 및 자료를 보관하도록 하\n 여야 합니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q58 임상시험 기본문서 보존기간
 임상시험 실시 관련 자료(전자문서를 포함) 보존을 위한 임상시험 완료일 기준
",2,"['○ 「의약품 등의 안전에 관한 규칙」 제30조제1항제12호에 따라 임상시험 계획서, 임상\n 시험용 의약품 등의 제조 및 관리에 관한 기록 등 임상시험 실시와 관련된 각종 자료\n (전자문서를 포함한다)를 아래와 같이 보존하여야 합니다.\n 1. 해당 임상시험용 의약품등의 품목(변경)허가를 위한 임상시험 관련자료 : 품목 허가일부터 3년간\n 2. 가목의 자료 외의 임상시험 관련 자료 : 임상시험의 완료일부터 3년간\n', '○ 임상시험 완료일은 「의약품 등의 안전에 관한 규칙」 [별표 4] 제7호파목에 따라 ‘시\n 험책임자가 임상시험결과를 요약한 자료를 첨부하여 심사위원회에 임상시험 완료\n 사실을 보고한 날‘로 볼 수 있습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q59 임상시험심사위원회(irb) 문서의 이관 관리
 임상시험심사위원회(irb) 문서를 임상시험 문서보관실에 이관하여 관리하여도 되나요?
",2,"['○ 「의약품 등의 안전에 관한 규칙」 [별표 4] 제5호나목8)에 따라 임상시험실시기관의 장은\n 제6호가목13) 및 제7호자목6)에 따라 심사위원회 및 시험책임자로부터 인계받은 기록\n 및 자료를 보관책임자를 정하여 보관하도록 정하고 있으며 문서보관실로 인계된 이\n 후에는 임상시험실시기관의 장에게 임상시험 관련 문서의 보관 책임이 있습니다.\n - 임상시험문서, irb문서, 임상연구 관련 문서 등을 임상시험 문서보관실에 함께 보관하는\n 것은 가능하나, 이 경우 문서의 보관은 문서 관리에 관한 권한을 위임받은 사람에 한해\n 접근할 수 있도록 적절한 잠금장치가 된 장소 또는 설비 등에 보관하여야 합니다.\n', '○ 따라서, 임상시험실시기관의 장은 문서보관 장소의 출입기준 등 보안 체계 확립, 보관\n 책임자의 명확한 역할과 의무, 해당 문서의 적절한 관리 절차(이관, 보관, 열람, 폐기\n 등)를 마련하는 등 임상시험 문서의 기밀 등을 보장하고 임상시험심사위원회 업무의\n 독립성을 보장할 수 있도록 적절한 운영·관리체계를 마련하여 운영하여야 합니다.\n - 또한, 의무기록 등 의료법 등에서 보관 주체 등을 별도로 정하고 있는 임상시험 관련\n 문서의 경우에는 타 법령에 저촉되지 않도록 보관 및 관리하여야 합니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q60 임상시험 실시기관의 문서보관실 장소
 의료기관개설허가증 상 소재지 이외의 장소에 문서보관실을 마련이 가능한가요?
",1,"['○ 「약사법」 제34조의2 및 「의약품 등의 안전에 관한 규칙」 제34조에서 임상시험실시\n 기관의 지정요건은 「의료법」에 따른 의료기관으로 정하고 있으므로 임상시험 실시에\n 필요한 시설 등은 의료기관 내에 포함되어 있어야 합니다.\n - 다만, ‘기록 및 자료의 보관실’의 경우 자료가 축적되어 공간 협소 등의 사유로 불\n 가피하게 의료기관 개설허가증의 소재지 이외의 장소에 보관하여야 할 필요성이\n 인정되는 경우에는 외부 문서보관소의 접근제한 등 보안 체계 확립, 보관책임자의\n 명확한 역할과 의무, 해당 문서의 적절한 관리 절차(이관, 보관, 열람, 폐기 등)를\n 마련하고, 해당 시설에 대한 정기적인 점검 실시 및 기록 등을 통해 해당 보관 문서들의\n 유출, 파손 등을 미연에 방지할 수 있도록 하여야 할 것입니다.\n - 이 경우에는 ‘기록 및 자료의 보관실’의 소재지가 의료기관개설허가증의 소재지에\n 포함되어 있지 않더라도 문서의 관리 및 책임소재를 명확히 하기 위하여 예외적으로\n 임상시험실시기관 소재지의 변경지정 신청하여 지정서 소재지에 포함하여야 합니다.\n - 또한, 외부 보관 전문 업체와 계약하여 임상시험 관련 자료 등을 보관하는 경우에는\n 반드시 계약 전에 해당 업체의 문서보관 시설·설비 및 인력, 접근제한 등 보안 체계,\n 문서 관리 절차 등을 평가하여야 하며, 적합할 경우 실시기관의 보관책임자와 보관\n 업체 관리자 간의 명확한 업무와 책임, 실시기관와 전문업체 간의 적절한 문서 관리\n 절차(이관, 보관, 열람, 폐기 등) 등을 표준작업지침서 등에 별도로 마련하고, 해당\n 시설에 대한 정기적인 점검 실시 및 기록 등 하여야 하며, 이 때 임상시험 관련 자료에\n 대한 관련 법령상의 최종 책임은 실시기관의 장에게 있습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q61 근거문서 및 증례기록서 기록 관리
 임상시험 대상자의 이상반응, 질병력 등 일부 정보가 다른 근거문서에서 확인되지 않는
 경우 워크시트만으로 근거문서로써 인정받을 수 있는지? 임상시험 근거문서 없이 증례
 기록서에만 기록 관리 할 수 있는지?
",2,"['○ 워크시트에 기재한 임상시험대상자에 대한 기록도 근거문서에 포함하여 관리할\n 수 있으나 임상시험이 요구하는 특정 예외사항으로 한정하여야 하며, 특히 시험\n 참여 환자의 이상반응, 질병력 등은 향후 시험 참여 환자 진료에 중대한 영향을\n 미칠 수 있는 사항은 의무기록에 포함하여 관리하는 것이 바람직합니다.\n - 또한, 워크시트 등을 포함한 임상시험 근거문서는 해당 임상시험 특성을 고려하여\n 임상시험실시기관과 합의하여 결정하고 임상시험의 신뢰성을 보증할 수 있도록\n 적절하게 관리하여야 합니다.\n', '○ 아울러, 임상시험 근거문서 없이 “증례기록서”에만 기록·관리하는 것은 적절하지\n 않을 것으로 사료됩니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q62 워크시트(worksheet) 기록 및 보관
 워크시트(worksheet)의 기록 및 보관에 대한 별도 지침이 있는지
",1,"['○ 워크시트의 기록에 대하여 별도로 규정은 없으나, 워크시트에 시험책임자가 의뢰자\n 에게 보고하는 증례기록서나 다른 모든 보고서에 포함될 내용의 근거가 되는 자료\n 가 기록되어 있다면, 임상시험에서 얻어진 자료의 정확성을 증명할 수 있도록 정확\n 하고, 완전하며, 최신사항이 반영되도록 기록·유지되어야 하며, 임상시험 기본문서와\n 동일하게 보관하여야 합니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q63 대상자 선별기록 및 등재기록의 문서 관리
 ecrf 또는 iwrs(interactive web response system)를 이용하여 대상자의 선별기록
 (screening log) 및 등재기록(enrollment log)을 관리하는 경우, 연구자파일(investigator
 study file)에 별도의 종이문서로 보관해야 하는지?
",1,"['○ 「의약품 등의 안전에 관한 규칙」 제30조에 따라 임상시험의뢰자 및 임상시험실시\n 기관 등에서는 임상시험 관련 자료의 원본 및 사본을 보관·관리하여야 합니다.\n - 다만, 임상시험의뢰자가 웹사이트 등를 통해 전자증례기록서 등을 관리하는 경우\n 임상시험의뢰자 및 임상시험실시기관(시험자 포함)이 관리 가능하고 지속적으로\n 접근할 수 있도록 하여야 하며, 문서 보관 기간 동안 해당 문서의 확인·보관 관리\n 책임에 문제가 없도록 하여야 합니다.\n - 대상자의 선별(screening log) 및 등재 기록(enrollment log)이 작성 목적에 부합\n 하게 기록·보관 관리될 수 있는 경우에는 전자자료로도 관리 가능하며, 이 기록을\n 중복해서 수기로 관리할 필요는 없습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q64 종사자 교육 수료증 사본 보관
 연구자 기본문서(investigator study file)에 임상시험에 참여하는 시험책임자 및 시험
 담당자 등의 임상시험 종사자 교육 수료증 사본을 보관해야 하는지?
",2,"['○ 의뢰자 및 시험기관/시험책임자는 (새로 참여하는)시험자의 자격을 증명하는 이력\n 서와 기타 관련 문서를 임상시험 실시 전과 실시 중에 보관하여야 합니다.\n', '○ 따라서, 의뢰자는 국내 규정에 따라 임상시험책임자 등의 임상시험 종사자 교육\n 수료를 확인하고 그 문서를 기본 문서로 보관하여야 합니다.\n - 다만, 임상시험실시기관에서 임상시험종사자에 대한 교육 관리를 위해 기관 표준\n 작업지침서(sop)에 따라 수료증 사본 등을 보관하고 있고, 의뢰자가 모니터링 중\n 종사자 교육 이수에 대해 적절히 확인할 수 있는 절차가 있는 경우에는 의뢰자의\n 기본문서로 별도 보관하지 아니하여도 됩니다.\n 10 임상시험 종사자 교육\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q65 종사자교육 이수대상자 및 과정
 2021.11.29. 개정된 고시와 관련하여, 의약품임상시험에서 채혈 또는 투약 업무만을 수행
 하는 경우나 임상병리사, 방사선사의 경우, 종사자 교육 중 어떤 교육을 이수하여야 하는지
",1,"['○ 「의약품 임상시험 등 종사자 교육 및 교육실시기관 지정에 관한 규정」(식약처고시)\n [별표1] ‘1. 교육과정 및 연간이수시간’에서 정하는 자에 해당하지 않으므로, 의약품\n 임상시험 종사자 교육대상에 해당하지 않습니다.\n - 다만 이 경우에도 「의약품 등의 안전에 관한 규칙」 [별표 4] 제3호아목에 따라\n 임상시험 수행에 참여하는 모든 사람들은 각자의 업무 수행에 필요한 적절한 교육과\n 훈련을 받도록 자체적인 관리가 필요합니다.\n ※ 상기 개정 고시의 시행일은 2022. 1. 1.입니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q66 의사대상 종사자교육 상호인정
 전년도 시험책임자 과정을 이수한 연구자(의사)가, 올해 irb 신규활동을 시작하는 경우
 신규자부터 이수하여야 하는지
",1,"['○ 해당 시험책임자의 경험, 교육 이력 등을 고려하여 적정한 경우, 올해에는 irb 심화\n 또는 보수과정 대상으로 인정 가능(그 반대의 경우도 동일) 합니다.\n - 임상시험실시기관의 장은 임상시험 실시 경험, 수행능력에 따라 자체 기준을 마련하여\n 신규자, 심화 및 보수 대상자를 분류할 수 있으니, 교육의 목적에 맞게 교육대상자를\n 분류하고 이에 따라 적절한 교육을 이수하도록 관리하시기 바랍니다.\n ※ 관련 규정 :「의약품 임상시험 등 종사자 교육 및 교육실시기관 지정에 관한 규정」 제3조 및 [별표1]\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q67 임상시험 종사자 교육 이수 주기
 중간에 휴직 또는 퇴사한 임상시험 종사자의 연간 교육 이수 주기는 무엇인지
",1,"['○ 「의약품 등의 안전에 관한 규칙」제38조의2제3항에 따른 임상시험 종사자 교육의\n 주기는 회계연도 기준으로 매년 1월 1일부터 12월 31일까지이며,\n - 「의약품 임상시험 종사자 교육 및 교육실시기관 지정에 관한 규정」에 따라 당해\n 연도 중간 입사,휴직 등의 경우 연간 이수시간을 월할 계산하여 교육을 이수할\n 수 있습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q68 임상시험 종사자 교육 관련 규정
 임상시험 종사자 교육과 관련하여 참고할 규정이 무엇인지?
",1,"['○ 다음의 관련 규정이 있음\n - 「약사법」 제34조의4, 「의약품 등의 안전에 관한 규칙」제38조의2, 제38조의3,\n - 「의약품 임상시험 등 종사자 교육 및 교육실시기관 지정에 관한 규정」(식약처고시)\n - ‘임상시험 종사자 교육 관련 질의응답집’\n - 2021년도 교육대상자의 경우 ‘코로나19 관련 임상시험 고려사항 (2021.01.12.)\n ※식품의약품안전처 홈페이지의 법령자료 및 민원인안내서, 의약품안전나라 참고\n 11 임상시험 검체분석\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q69 센트럴랩 지정 및 업무범위
 센트럴랩 지정 관련해서 바이오 분석(면역원성)에 대해서 지정 받지는 못했으나, 다른
 선정 대안이 없을 때의 대처 방안?
",3,"['○ 코로나19 치료제·백신 개발 임상시험검체분석에 한해 적용하던 미지정기관 위수탁\n 절차를 코로나19 치료제·백신 외의 임상시험검체분석에도 적용·운영하고 있습니다.\n', '○ 학술적·탐색적 목적 등 분석적 특이성(예, 백신의 면역원성, 생물의약품의 약물 동태 등)이\n 있는 경우, 임상시험검체분석기관이 위탁을 통해 미지정기관에서 제한적으로 검체\n 분석이 가능합니다.\n', '○ 다만, 임상시험검체분석기관은 검체관리를 포함한 검체분석기관의 고유 업무를 수행하고\n 변경지정 절차를 통해 수탁처를 관리하여야 합니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q70 미지정 기관 또는 의뢰자가 임상시험검체분석 수행 가능 여부
 분석적 특이성 등으로 인해 임상시험검체분석기관에서 검체분석이 어려워, 지정되지
 않은 기관 또는 의뢰자가 직접 검체분석 수행이 가능한지?
",2,"['○ 「약사법」 제34조의2에 따르면 임상시험검체분석기관은 임상시험 중 검체분석을\n 실시하는 기관으로 ‘검체분석’은 인체로부터 수집·채취된 검체의 분석을 의미하며,\n - 같은 법 제34조제3항제1호 및 제34조의2제1항에 따라 임상시험검체분석은 식약처\n 장의 지정을 받은 임상시험검체분석기관에서 실시하여야 합니다.\n', '○ 또한, 「의약품 등의 안전에 관한 규칙」 [별표4] ‘의약품 임상시험 관리기준’에 따라,\n - 의뢰자는 임상시험의 계획·관리·재정 등에 관련된 책임을 갖고, 수집된 임상시험자료의\n 신뢰성·정확성을 보장하기 위해 품질관리를 실시하도록 하며, 시험책임자는 시험\n 기관에서 임상시험 수행 및 이에 대한 책임을 갖도록 하여 의뢰자와 시험책임자의\n 역할을 명확하게 구분하고 있어,\n - 의뢰자는 최신 분석 기술 등 분석의 특수성 등으로 직접 검체분석 수행의 필요성이\n 인정되는 경우에 한해서, 위수탁 절차를 통해 제한적 검체분석을 허용하고 있습니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q71 임상시험검체분석 수행 시점
 식품의약품안전처장이 지정한 임상시험검체분석기관에서 검체분석을 수행하여야 하는
 시점은 언제부터인가요?
",1,"['○ 2017. 10. 24.에 일부 개정된 「약사법」 제34조제3항제1호에 따라, 임상시험을 하려는\n 자는 동법 제34조의2제1항에 따라 지정된 임상시험실시기관 또는 임상시험검체분석\n 기관에서 임상시험을 실시하여야 하며,\n - 동법 시행(2018.10.25.) 후, 제34조제1항에 따라 임상시험 계획의 승인(변경승인 포\n 함)을 식품의약품안전처에 신청한 경우부터 적용됩니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q72 국외 검체분석기관의 지정 필요성 여부
 다국가 임상시험에서 해외 소재 검체분석기관을 사용하는 경우에도 식품의약품안전처
 장이 지정한 임상시험검체분석기관에서 검체분석을 수행하여야 하는지?
",2,"['○ 「약사법」 제34조제3항제1호 및 제34조의2제1항에 따라, 임상시험 검체분석은 식\n 약처장의 지정을 받은 임상시험검체분석기관에서 실시하여야 하며,\n - 국내에서 「의약품 등의 안전에 관한 규칙」 제35조의 지정요건을 갖춘 임상시험\n 검체분석기관에 대해 식약처장이 지정하고 있습니다.\n', '○ 따라서, 임상시험 검체를 해외로 보내 분석하는 경우, 해당 기관이 ‘임상시험검체\n 분석기관’ 지정 요건과 동등한 요건을 갖추고, 분석자료의 신뢰성을 확보할 수 있\n 어야 하며,\n - 최종적으로, 품목허가·신고 시 그 내용을 검토하여 검체분석기관의 신뢰성이 인정\n 되고, 약사법령 및 비임상시험관리기준에 의하여 실시한 것으로 판단되는 자료를\n 제출할 수 있어야 합니다.\n 12 기타\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q73 임상시험용 의약품 치료목적 사용승인
 임상시험용 의약품을 응급환자, 대체치료수단이 없는 환자 등에게 개인별로 치료목적
 으로 사용하고자 하는 경우, 어떤 절차가 필요한지
",2,"[""○ 「약사법」 제34조제4항에 따라 개발 중인 임상시험용의약품은 임상시험이 아닌 다른\n 용도에 사용하여서는 아니 되나,\n - 같은 조항 단서에 의거 '말기암 또는 후천성면역결핍증 등 생명을 위협하는 중대한 질\n 환을 가진 환자를 치료하려는 경우 또는 생명이 위급하거나 대체치료수단이 없는 등\n 총리령으로 정하는 응급환자를 치료하려는 경우 식약처장의 승인을 받아 치료목적에\n 사용'할 수 있습니다.\n"", '○ 개인별 환자(1명)에게 임상약을 치료목적으로 사용하고자 하는 경우, 전문의가 다음의\n 서류를 첨부하여 신청하면 식약처는 의학적 근거, 임상적 타당성 등을 검토하여\n 적합한 경우 승인하고 있습니다.\n 1. 신청인이 전문의로서 해당 질환에 대하여 전문적 지식과 경험을 갖추고 있음을\n 증명할 수 있는 서류\n 2. 대상 환자의 진료기록 및 대상 환자가 법 제34조제4항제1호 또는 제2호에 해당\n 한다는 의학적 소견에 대한 요약 자료\n * 소견서에 상세 진료기록(영상학적 소견, 검사기록, 사용약물[표준치료적용 이력 등] 환자의 질병경과\n 등) 포함되어 있는 경우, 의료기관에서 발행한 의무기록 제출 불필요\n 3. 환자동의서 서식\n * 동의서 서식에 총리령 제28조제3항제4호에 따른 내용(사용 목적, 예상되는 위험, 임상시\n 험용의약품 사용여부 결정은 자발적이라는 사실, 사용중단 가능 사실 등) 포함필요\n 4. 사용하려는 임상시험용의약품에 대한 제공자의 제공 의향서\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q74 irb 운영 규정 및 문서에 포함되어야 할 사항
 임상시험 실시에 필요한 sop에 포함되어야 할 사항, irb 운영에 관한 규정 및 그 구성에
 관한 서류에 포함되어야 할 사항
",1,"['○ 「의약품 등의 안전에 관한 규칙」 제34조제2항제5호 irb 운영에 관한 규정 및 그 구성에\n 관한 서류에 포함되어야 할 사항은 아래와 같습니다.\n 1. 임상시험심사위원의 자격 및 irb의 구성\n 2. irb의 권한\n 3. 회의의 소집, 일정 및 진행 방법\n 4. 임상시험의 심사방법 및 심사기한\n 5. 지속적인 심사의 검토 주기의 결정\n 6. 「의약품 등의 안전에 관한 규칙」 [별표 4] 에서 정하고 있는 신속심사 및 임상시험\n 계획서 의 사소한 변경 승인의 범위\n 7. 식약처장의 임상시험계획승인 이전에 임상시험 실시 금지\n 8. 식약처장이 승인한 계획서와 다르게 임상시험 실시 금지\n 9. 시험책임자가 irb 등에 알려야 할 각종 보고 절차 및 조치 방법\n 10. irb가 시험책임자에게 알려야 할 사항, 절차 및 조치 방법\n 11. 시험책임자, 시험담당자 및 임상시험 조정자의 자격\n 12. 기타 irb의 구성 및 운영에 필요한 사항\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q75 다국가 임상시험의 종료보고 시점
 다국가 임상시험의 종료보고 시점
",1,"['○ 임상시험 종료보고는 최종 대상자 관찰기간 종료일을 기준으로 20일 이내에 식약처에\n 보고하여야 하며, 국내 임상시험의 최종 대상자 관찰종료를 기준으로 보고하면 됩\n 니다.\n']"
30. 2021+임상시험+관련+자주묻는+질의응답.txt,"q76 시험책임자 겸직 근무 가능 여부
 주1일 정도 근무하는 곳에서의 시험책임자 겸직 근무가 가능한지
",3,"['○ 임상시험실시기관의 장은 해당 임상시험을 적정하게 실시할 수 있도록 준비에 완벽을\n 기하여야 하고, 시험책임자는 임상시험실시기관에서 임상시험의 수행에 대한 책임을\n 갖고, 의뢰자에게 보고하는 자료의 정확함 등을 보증해야 하는 자이므로, 해당 임상\n 시험실시기관 소속이어야 합니다.\n', '○ 따라서, 동일한 시험책임자가 서로 다른 임상시험실시기관에서 임상시험을 수행하는\n 것은 원칙적으로 불가하나, 서로 다른 임상시험실시기관에 소속(인사 발령 공문,\n 근무확인서 등으로 증명 필요)되어 있고, 개별 임상시험실시기관에서 임상시험 실\n 시가 가능토록 임상시험실시기관장의 승인을 득하였고(의뢰자와의 계약서에 임상\n 시험실시기관의 장과 시험책임자의 서명 등이 있는 경우), 임상시험이 해당 임상\n 시험실시기관 내에서 시험책임자의 책임 하에 이루어 질 수 있다면, 동일한 시험\n 책임자가 서로 다른 임상시험실시기관에서 임상시험을 진행할 수 있을 것으로 사\n 료됩니다.\n', '○ 다만, 일주일에 1일 정도 근무하는 경우에는·시험대상자 관련 자료 검토 등 시험\n 책임자로서의 적절한 업무 수행이 적절하게 이루어지기 어려울 것으로 판단되므로,\n 별도의 시험책임자를 선임하여 임상시험을 실시하는 것이 타당할 것으로 사료됩니다.\n']"
